Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20071128005903AAlm9nm,How many hours should a 16 year old high school student study?,0,14
https://answers.yahoo.com/question/index?qid=20070619114538AAzHRpX,My dog has diarrhea. What should I do?,19," Yesterday and now today, my dog has had diarrhea. She never goes inside the house but now she has been waiting until I leave the room to go with this diarrhea. She's an eight year old Border Collie mix. What should I do? I called the vet and am going to make an appointment today once I know when I can get there but is there anything I should do now? I'm nervous about her but she seems to be acting fine, other than the diarrhea. The vet didn't tell me anything I should do when I called. I just want to do whatever is best to make sure she is okay before I can get to the vet."
https://answers.yahoo.com/question/index?qid=20160628233823AAfvYdt,One part of my gum is swollen almost over a tooth; what should I do?,0," I have braces and I haven't been cleaning my teeth for the past few days, not going to lie ik it's disgusting, but I just properly cleaned them and on one of the teeth that's the one moving the most, the gum around it's swollen to I can't clean the top half of the tooth. What should I do? Should I leave it or go to the doctors? The tooth itself doesn't hurt only if I forcefully push it (because it's moving so yeah). Thank you for any answers."
https://answers.yahoo.com/question/index?qid=20160628171316AA31OTn,Did you know the guy who put SV40 cancer viruses in polio vaccines was a Jew? Should anybody trust doctors especially Jewish doctors?,0,2
https://answers.yahoo.com/question/index?qid=20160628141512AAb7DwN,,,
https://answers.yahoo.com/question/index?qid=20160628160328AAGBYNj,How can I earn more playing time on my Basketball team?,0, I play for a basketball team that has two 17U teams. The coach of my team doesn't go to practice but the coach of our other 17U team does. He has never seen me play before and usually doesn't make subs until the 2nd half of the game (18 minute halves) and I have only played about 2 minutes in the past two games. How should I handle this situation? Should I talk to my coach about it or find another team to play on?
https://answers.yahoo.com/question/index?qid=20160628203510AAZKf9K,Are my measurements correct?,0," I'm 5'4 and my measurements are 36-24-36. Am I supposed to look this ""curvy"" I've seen celebrities/models with these measurements and they look kinda skinny (maybe because they are taller). I don't know should I measured again? If you have my measurements and are around my height are you seen as more curvy(hourglass figure) too? Thanks."
https://answers.yahoo.com/question/index?qid=20160628223540AAcF9SP,Piercing crust after i clean it?,0, I got my cartilage and tragus pierced a week ago. I clean it with antibacterial soap and a sea salt rinse then i rinse with water and dry both of my piercings but everytime after i clean them they get really crusty and kinda stuck and they hurt is it normal for them to crust up after i clean them or should i change my cleaning routine?
https://answers.yahoo.com/question/index?qid=20160628141836AA2bRqR,I saw some bugs i m scared can t go to sleep?,0," I saw a bug running under my bed and i couldn t go to sleep so i got out of the bed after 10 minutes and saw 2 of them on the other side of the room. They only get in a spot where i can see them only when the lights are off, after i get the lights on they quiqly hide. Should i go to sleep? Are they gonna crawl onto me/ my bed? Why did so many bugs show up in my room ?"
https://answers.yahoo.com/question/index?qid=20160628232608AAqFsZB,Can I add a school to my FAFSA?,0," I just now looked at my student email from my community college about my FAFSA. And it only lists the two schools in my area (which I put on the form when I applied). But I'm planning on in the Spring to live in a different town all together, where I'm living off campus still but with relatives.  

I thought I would be going to this other community college that has student housing but it's just to expensive. So should I put the new school that I plan on going to in the (Other/explain section) and try to fix it?  

Or should I just put down the school I'm going to next semester for both Fall & Spring. Sorry if this is written out kind of confusing. But I want to try and add a school for the Spring semester. Will they let me do that still at the financial aid office ? Thanks"
https://answers.yahoo.com/question/index?qid=20160628224045AAIrN0V,My.boyfriend broke up with me because he thought I was cheating on him.?,0," My boyfriend of 4 months broke up with me yesterday cause.he grabbed my phone and started.reading convos with other guys and there was this guy who has been my best friend since like ever who talks really sweet to.me like hey babe and stuff, I know it's wrong,  I should've deleted them or I shouldn't have talked to him in the first place. He got so mad and got up without saying a word, then at night I sent him like milloons of sorry messages and then he called really angry he said""you have two minutes to delete my number/msgs and forget me and never call.me again."" I feel like ****, after all the begging I lost my pride too and idk if it's worth it. I wanna get him back but I know its either impossible or not gonna happen. Please help, what should I do???? I.see him everyday in.college."
https://answers.yahoo.com/question/index?qid=20160628143001AA70wpQ,Why does Wing Chun not teach you to fight of multiple attackers like aikido?,0,1
https://answers.yahoo.com/question/index?qid=20160628150704AAJQcBV,Should the states that voted overwhelmingly for Trump be given fewer delegates next time?,0,5
https://answers.yahoo.com/question/index?qid=20160628204607AAbguBU,Should pitbulls be banned ?,0,14
https://answers.yahoo.com/question/index?qid=20160628195340AAr9gLu,Should I start studying to become a surgeon?,0,5
https://answers.yahoo.com/question/index?qid=20160628171132AAh3nOC,What lens should I buy to shoot from crowd?,0,3
https://answers.yahoo.com/question/index?qid=20160628212518AAMjVnB,The Benghazi investigation didn’t waste enough money? Cons holding hearings on why won’t Obama use the words they want him to?,0,-1
https://answers.yahoo.com/question/index?qid=20160628210340AAr9CnY,Sexually frustrated ...?,0," My fiancée and I have been together for 3 years. He s an amazing man head to toe. Everything I could ever ask her except for in the bedroom. I am very sexually frustrated. He doesn t start anything, he refuses to touch my VAG and over all leaves me unsatisfied. I have told him a million times and he just doesn t care. I literally stop in the middle of the little interocurse I seduce him into to ask him if he is asleep. He lays back with his eyes closed like if he s bored or something. He finds my wetness ""nasty"" and oral is obviously never an option. I find myself thinking about literally any other man and I feel like this is affecting my integrity and love for him. I choose to be with him because I don t want to loose an amazing person over sex yet I can t help but feel unhappy. What do I do??? Do I talk to him...even more or should I call the quits? I know I can t marry and live like this but I know I would be loosing an amazing husband and father to my future children. Is sex worth it ? Can I live without it?"
https://answers.yahoo.com/question/index?qid=20160628211852AACczRl,Could I be a model?,0,2
https://answers.yahoo.com/question/index?qid=20160628210320AAyRudh,How do I convince my mother to let me hang out with a guy I'm just friends with?,0,1
https://answers.yahoo.com/question/index?qid=20160628211857AAbM5Rl,NEED HELP AND SUGGESTION?,0," I MAKE A FAMILY VIDEO using family pictures, old and new. And i want to do it to other people who want a family short video that they can show on any occasion such as birthdays, anniversary, and etc. But i dont know how to advertise it and where to do it. I know about facebook already. Please need advice. Here is the link i recently made a video of my father for fathers day. https://www.youtube.com/watch?v=-_WKJqW"
https://answers.yahoo.com/question/index?qid=20160628211205AABcT8o,Can you still love someone you no longer find attractive?,0,4
https://answers.yahoo.com/answer?offset=r1467155580~r%3A0&sid=&isCategory=0,,,
https://answers.yahoo.com/question/index?qid=20160628222152AAGZApQ,Wholesale car dealer license selling to the public?,0,-1
https://answers.yahoo.com/question/index?qid=20160628225223AAfuMSG,"Why is this girl at my school, so stupid?",0,6
https://answers.yahoo.com/question/index?qid=20160628195051AAgYOQl,Should i drop my physics class?,0, I'm taking physics right now for summer semester and lab with a cs class. I just now realize that this load is a lot and i should of just took cs class for this summer. For the past 2 test i haven't don e so well. We are currently on work and i need to do well on the next few test. How can i prepare myself better. I really dont want to drop this class because my parents paid for it and it would be a total waste to drop two classes and take one :/. I feel really disappointed in myself and today is the last day to drop also but i dont want to
https://answers.yahoo.com/question/index?qid=20160628173114AAMlx9I,"Rule of thumb, should we file jointly or separately?",0," I understand there are many things that'll determine the better option of filling jointly or married but separately, but I'm hoping you all can give me an idea. I make 110k/y my wife to be <20k/y, state of GA. We have 1 child, previously I've let my wife claim her for the deductions, prior to being married of course. 

Thanks"
https://answers.yahoo.com/question/index?qid=20160628114036AAHYOuQ,What should I tell my friend?,0," My friend and I have been best friends for a few years (six years with a few break ups), but recently, she kind of abandons me more often for her other friend, who I absolutely dislike. 

Her boyfriend sent me a conversation he had with the person I don't like, and she called me ugly in it, along with other insults and harrassments that offended me. Yet, my best friend still hangs out with her, even though she's aware of the insults. I usually try not to get adults involved, because everything becomes a huge mess when they are. So what should I tell her? No matter how many times I say ""I don't like her"" they're always spending more time together than my best friend does with me."
https://answers.yahoo.com/question/index?qid=20160627083551AAodZa3,Need three reasons why students should be drug tested to receive financial aid argument essay?,0,3
https://answers.yahoo.com/question/index?qid=20160628175938AAu8oEQ,How much should i expect to pay a month for this car?,0," So I'm going to get a 2016 mustang gt. My credit is not too good. I was a co signer and he didn't make the payments on time so it effected my credit. My dad is co signing and he has decent credit. So i know all the numbera and everything. The car came out to like $43,000 and some change. I'm either leasing or financing. I'm not giving no more than $1000 down. Down payment don't mean ****. 

DON'T TELL ME TO PUT MORE DOWN. DON'T GIVE ME A LIFE LESSON ON MY LIFE. JUST ANSWER MY QUESTION."
https://answers.yahoo.com/question/index?qid=20160628174300AAlH2gl,What amp should I use?,0,-1
https://answers.yahoo.com/question/index?qid=20160628153741AAXE0E4,"All my books have bed bug stains on them, should I keep them or throw them out?",0,3
https://answers.yahoo.com/question/index?qid=20160628151619AA4o13E,WHY SHOULD I VOTE FOR HILLARY CLINTON?,0,16
https://answers.yahoo.com/question/index?qid=20160623122703AAFlCch,Should THE POTENTIAL FATHER have any SAY SO in pregnant women getting an abortion?,4,190
https://answers.yahoo.com/question/index?qid=20111014124743AA7knuN,Why should we save oil?,0,10
https://answers.yahoo.com/question/index?qid=20110211101136AA418gO,Why should we respect old people?,0,14
https://answers.yahoo.com/question/index?qid=20150617153222AACn8FD,Should I buy my 11 year old daughter a new iPhone 6 or iPhone 5c?,0,39
https://answers.yahoo.com/question/index?qid=1006052909151,10 reasons why mothers should work??,0,9
https://answers.yahoo.com/question/index?qid=20100720120104AAGXDBP,In what sequence should i watch star wars?,1,8
https://answers.yahoo.com/question/index?qid=1006041005793,At what age do you think a child should stop hunting easter eggs?,0," I guess I should have mentioned that all of her cousins she hunts with are ages 6 and under. And she moves so quickly that they don't really have a chance to find any. She is the only one up in her age group so I can't divide it up into old and young, so maybe I will ask her to help me hide them and then help the toddlers find them. Hell, maybe I'll just be a kid and hunt with her!!"
https://answers.yahoo.com/question/index?qid=20140407205846AAIkx2e,How much money should I bring to Atlanta Ga for 3 days?,0,5
https://answers.yahoo.com/question/index?qid=1006053131974,Which side should tin foil be used and why?,0,9
https://answers.yahoo.com/question/index?qid=1006052643258,I going camping what should i take with me?,0,9
https://answers.yahoo.com/question/index?qid=1006032815444,Who should introduce themselves first in a new neighborhood?,0,14
https://answers.yahoo.com/question/index?qid=1006051016860,On what side should a woman walk with a man?,0,27
https://answers.yahoo.com/question/index?qid=1005123002799,"With reference to the branches of philosophy,why should teachers study philosophy of education?",0,3
https://answers.yahoo.com/question/index?qid=1006051805411,Should I serve a syrah wine chilled or room temp?,0,13
https://answers.yahoo.com/question/index?qid=20060605215801AAMxk5p,Should i wear my contacts in a swimming pool?,4,379
https://answers.yahoo.com/question/index?qid=1006050330817,How many words should my 14 month old son be saying?,0,12
https://answers.yahoo.com/question/index?qid=1006032512584,Should the United States pursue population policies to protect our quality of life for future generations?,0,14
https://answers.yahoo.com/question/index?qid=1006053104504,"If w have fever, should we bath with cold water or warm water?",0,14
https://answers.yahoo.com/question/index?qid=1006031508359,How long should I let my wall paint dry before applying a second coat?,1,27
https://answers.yahoo.com/question/index?qid=1006050329135,"Should I exercise if my muscles are sore, or should I rest?",37,339
https://answers.yahoo.com/question/index?qid=20130804140223AArAt89,How much makeup should a highschool freshman wear?,0,14
https://answers.yahoo.com/question/index?qid=1006042127001,What temperature should a freshwater fish tank be??,0,10
https://answers.yahoo.com/question/index?qid=20150527123136AASqBHV,Should I upgrade to Windows 10?,0,8
https://answers.yahoo.com/question/index?qid=20080520072503AAVNVsr,Chicago Midway aiport fliers..how early should we arrive?,0," We are taking off from Chicago Midway on Saturday, but we're not sure how early we should arrive.  We have to have time to check in, go through security, and find our gate with an almost 2 year old and a 3 year old.  How  many hours before our flight should we arrive and how is traffic around Midway at about 7-8am on Saturday?  Thanks!"
https://answers.yahoo.com/question/?qid=20060620123842AACrdww,What should I charge for painting services?,0," I am interested in starting up a painting business and I was just wondering if anyone could give me an idea on how to go about charging for a room?  Is there a formula based on the size of the room that needs to be painted? Obviously it is more if the woodwork needs to be painted also, how's that possibly figured in? Any help would be appreciated, thanks."
https://answers.yahoo.com/question/index?qid=20060725174043AANuyud,Car Accident: Should I talk to the other guys insurance company if they call up for info about accident?,0," If the other guy's insurance company calls up to ""Grill"" me to find out information"" -- should I talk to them or tell them to talk with my insurance company? (who I have already given info to) 

The other guy was following a tractor on a two lane road in a ""passing zone"" --  I pulled into the passing lane and was halfway past the other guy when he pulled over into my car -- damaging his left front headlight and my right rear fender."
https://answers.yahoo.com/question/index?qid=20071022064149AAtcfjc,Should we remove baseboards before painting walls?,1," My husband has this idea in his head that it makes sense to remove all of the baseboards in our house in order to paint the walls.  It’s not that he wants to replace them; he wants to pry all of the baseboards to paint them & the walls and then put the old repainted baseboards back up.  This sounds like an unnecessary step to me because we run the risk of breaking them, or forgetting where each piece goes, and we’ll still have to fill the nail holes and paint over those once we reinstall the boards.    

After running through a list of people I know who have painted their homes in recent memory and finding no one who has engaged in this practice, I asked, “Who do you know that has actually done this?”  His response: “Lots of people.”  (In his language, this translates to “No one I know has actually done this, but I refuse to admit that.)  

Does anyone with half a brain actually do this?   We have so many projects on our plate, that I would love to get this on off the list."
https://answers.yahoo.com/question/index?qid=20081112152203AAZzy5p,Why should we value life?,1,13
https://answers.yahoo.com/question/index?qid=20090628161504AAaYRN4,Is it you should've come or came?,0,8
https://answers.yahoo.com/question/index?qid=20090731112915AA7JkVP,How long should I practice guitar each day?,1,12
https://answers.yahoo.com/question/?qid=20090908220555AAdIOlC,How tight should the tank be attached to the toilet?,2," I recently replaced an old leaky toilet with an American Standard Champion 4 model.  I'm a pretty competent DIY'er but am a bit concerned about how tightly to run down the through bolts that attach the tank to the toilet bowl. 

The instructions say, and I quote:  ""With the tank parallel to wall, alternately tighten hex nuts until tank is snugged down evenly against bowl surface."" 

OK, here's my concern.  If it's overtightened you risk breaking a new $300 toilet.  But the rubber gasket is fairly tightly compressed and the tank is not yet touching the lands on the back of the toilet bowl.  It's tilted slightly forward (about 1/8"" inch space between the rear lands than the front one where the tank is touching the bowl) but does not wiggle with moderate pressure.  Everything works fine, no leaks, etc.  But it just looks like it's not tightened down enough. 

Do I risk breaking the new toilet by carefully running the nuts even tighter until the rear of the tank rests on the lands on the back of the bowl?  (A test fit without the gasket had the tank squarely on the toilet bowl.)  Or should I leave it as is since everything works properly even though the tank IS still tilted slightly forward? 

Any guidance from experienced plumbers is greatly appreciated."
https://answers.yahoo.com/question/index?qid=20071011065723AAT69or,Rebuilt/Salvage Title.....should I buy a car with one?,1,10
https://answers.yahoo.com/question/index?qid=20090505201802AAmC8r1,What is an AVID class? Should i join or Not?,0,-1
https://answers.yahoo.com/question/index?qid=20081230102920AAKJSu4,Should you tip your piercer?,0,14
https://answers.yahoo.com/question/?qid=20060922200735AADMncJ,How often should you defragment your computer?,0,10
https://answers.yahoo.com/question/index?qid=20071128005903AAlm9nm,How many hours should a 16 year old high school student study?,0,14
https://answers.yahoo.com/question/index?qid=20080714200038AA4AdJb,Should I major in Musical Theatre?,0," I've been thinking a lot about college lately as I'll be a senior in HS this upcoming year.  I'm thinking about double majoring with one major being Theatre.  I'm not sure if I should concentrate in Acting or Musical Theatre. 

Here's the thing.....I have VERY little dance training and I can't dance very well.  I can do basic movement and those classic theatre steps, but I'm fair at best.  Dance theory is a whole other issue....I couldn't name a step if you asked me...(with the exception of like....pirouette[sp?], ball-change, etc.)  I'm totally willing to learn and give it my best try, but I'm not very confident in my ability to learn to dance.  I'm uncoordinated and klutzy.   

I'd really love to concentrate in Musical Theatre because its where my heart truly lies.  The school that is my number one choice at the moment is Temple University.  I'll be getting more info on how much dance knowledge is required to audition for their department, but in the mean time...I'd like your opinion.  Should I just forget Musical Theatre?"
https://answers.yahoo.com/question/index?qid=20060709230712AAlcPpw,How long should I exercise daily?,0,10
https://answers.yahoo.com/question/index?qid=20080304140154AADjFDX,Should 13 year old be allowed to vote?,0, i am a 13 year old boy and i believe i should be allowed to vote. kids my age know whats going on in the world. everyday when im at  school i hear kids talking about the election and saying who they want to winand if you ask them why the have very good reasons. some are even more raesonable than adaults ive asked. most all of them know what political party they will be in. so if you ask my 13 yerold and all teenagers should be alloud to vote.
https://answers.yahoo.com/question/?qid=20080906232352AAiqnIe,What should I eat before a soccer game to maximize performance?,9,4
https://answers.yahoo.com/question/index?qid=20070619114538AAzHRpX,My dog has diarrhea. What should I do?,19," Yesterday and now today, my dog has had diarrhea. She never goes inside the house but now she has been waiting until I leave the room to go with this diarrhea. She's an eight year old Border Collie mix. What should I do? I called the vet and am going to make an appointment today once I know when I can get there but is there anything I should do now? I'm nervous about her but she seems to be acting fine, other than the diarrhea. The vet didn't tell me anything I should do when I called. I just want to do whatever is best to make sure she is okay before I can get to the vet."
https://answers.yahoo.com/question/?qid=20060614182618AAZ3vWy,How many bottles should a 7 month old drink?,0," My son who is almost seven months old is currently in foster care. He is coming home June 30th and I got his schedule.  

He drinks 6 oz bottles every three hours. The foster parents feed him once or twice daily (baby food). And he wakes up in the middle of the night like a newborn. I am not looking forward to this because I was up with him all the time when he was a newborn. I need help.  

SERIOUS ANSWERS ONLY PLEASE!"
https://answers.yahoo.com/question/index?qid=20060716102255AAuJB1o,Why should slavery end?,0,20
https://answers.yahoo.com/question/index?qid=20070320090755AAopeaG,How long should I wait to propose to my girlfriend?,0," We are totally in love, we live together, we both know we are the ones for each other and are soul mates. Here's the kicker, we've been together for three months. I know it sounds short, but we're both very old souls, but young in earth years. I'm 25, she's 23. We've both been through a lot, we're both very attractive and have dated many many people, and we have both found exactly what we're looking for in each other. We both have careers and make very good money. We moved in together and everyday is exciting and beautiful. So why rush you ask? We're not rushing, we want to share in what we know is love and committment and want to show the whole world. So how long should I wait? I was thinking of proposing in July, would be 7 months dating, then get married in 9 months from then. We would have been together for over a year at that point. What do you think people?"
https://answers.yahoo.com/question/index?qid=20080918224307AAFDNWE,On Kingdom Hearts 2 what level should i be to beat sephiroth?,0,6
https://answers.yahoo.com/question/?qid=20070731162710AABsUeH,"My car battery is dead, how long should i let my car run to charge the battery?",4," My car has been off the road for quite some time. It runs great, but the battery died, i jumped started it, let it run about 10-15 minutes, the inspection is up so i cant run the car on the road, but i did drive it around my parking lot for a few minutes. I shut it off, i started it right back up, shut it off again, and then tried to restart it a second time, but it did not restart, so i have it running now, how long should i let it run to charge the battery fully. I am getting it inspected tomorrow, and i do not want to get stranded at VIP, because it wont start. Thanks!"
https://answers.yahoo.com/question/index?qid=20080416143113AAm6Alo,How many times should I exfoliate every week?,2," I bought this scrub called St. Ives Apricot Scrub and I loved it when I bought. I used it like, twice a day, and it made me break out less .I had so, so, so much acne because  I have acne prone ski and it kind of stopped it from breaking out more. Then I started getting acne scars so I decided to stop for a while. Then I started breaking out more but now I'm not sure what to do because I don't know how many times a week I should use the scrub. Please help! Thanks."
https://answers.yahoo.com/question/index?qid=20080215102530AABhA66,What psi should I inflate my tires to?,2," Hi, 


I have a 2002 Toyota Camry.  The inside of the door says to inflate all the tires to 29 psi.  However, at this pressure, my tires visibly sag (such that the bottom of each tire appears to come out a bit).  I inflated them to about 40 psi and the sagging goes away. 

I've read that I should change the tire pressure seasonally, but in this case, what do you think my best option is? 

Thanks 

Epic"
https://answers.yahoo.com/question/index?qid=20160628070606AAP8QNz,What do you think of this situation and what should I do?,0, Ok so I went to school today to get something. They didn't give it to me. Then I saw a girl I used to sit with with other group of girls and hang around. She was with some friends. She saw me. She didn't say hi or come around me. She was talking and walking with a group of girls and pretended not to see me. Then I walked past her and the group of girls to take the stairs and I felt like they turned silent because they thought I was going to approach the girl or one of them. She/they didn't say a word to me and just let me walk by like she/they don't know me. I felt like they were thinking something negative about me or said something negative about me after I walked past them. I even feel like her and the group of girls I used to sit with turned their backs on me and talk bad about me now. I felt like my surroundings saw this too which I thought was embarrassing. It's the last day of school and I don't get to see them. I'm in high school. What do you think of this situation and what should I do?
https://answers.yahoo.com/question/index?qid=20160628141952AAviI4n,Should I take the blue pill or the red one?,0,-1
https://answers.yahoo.com/question/index?qid=20160628215223AAzqjqe,What should you do when faced with writer's block?,0," OK. So I'm trying to write a spy espionage thriller set in WWII. Problem is: I have the worst case of writer's block in history. For instance, one of my plot ideas is that an OSS agent must infiltrate a German HQ in Paris to forge documents and help the Resistance gain the upper hand. Another involves the same agent, only either destroying a sub base, assassinating Nazi scientists, or freeing SOE prisoners. I don't know what to write as far as story and am at my wits end. Can anyone help me or give me tips on how to get over writer's block? Thanks."
https://answers.yahoo.com/question/index?qid=20160628161512AANdqvZ,Should self help guru Tony Robbins be charged for burning 30 people for walking on hot coals?,0,7
https://answers.yahoo.com/question/index?qid=20160628205259AAcPzBa,Should I put excess payment towards a higher loan balance with lower interest rate or lower loan balance with higher interest rate?,0,1
https://answers.yahoo.com/question/index?qid=20160628133359AAuLs0h,How much should i charge for this cake?,0,5
https://answers.yahoo.com/question/index?qid=20160628132128AAUyJm7,Could I become a kpop idol? For what companies should I audition for?,0," I am good in singing, am okay in dancing (I already took hip hop classes and can keep up well) and am in pretty good shape (straight figure). 

The thing is I am of malagasy descent but look very asian (kind of indonesian/thai) which is normal because malagasy people are a mix. I kind of look like Emily Rajaobelina (she's a model of malagasy descent and I KNOW I DIDN'T FIND ANYONE ELSE).  

Anyways, do you think I have a chance of becoming a kpop idol? PLEASE BE HONEST I INSIST. 
If you think so, what companies do you think I should audition for that are the most accepting of foreigners? 

Thanks in advance =-)"
https://answers.yahoo.com/question/index?qid=20160628225650AALwl8W,"We don't need tighter borders, if anything, we should be loosening the borders up?",0,5
https://answers.yahoo.com/question/index?qid=20160628215330AAs25yA,WHO SHOULD I BELIEVE IN THIS SITUATION!?,0, My man has told me when we were just friends that he has had sex with a lot of girls like 20 or more but then he's told me after when we got together that he was just saying that to impress me and try to get me to like him and that he really hasn't slept with many people. He told me 11 (including me) he said he even went over in his head just to be sure....His friend just told me today that he has had sex with a lot of girls like 15 or more. His friend also told me that my man was obsessed with his 2 ex girlfriends and was in love with them but my man has told me before he never truly loved them he just liked the idea of having someone and didn't want to be alone and he gets really upset to the point where he wants to break down because i keep telling him indont believe him and he swears hes being honest . I know this shouldn't matter cause it's the past but I always tell my man the truth about my past and would like the same respect back. I Want to believe my man over his friend but idk. Who do you think is telling the truth in this situat
https://answers.yahoo.com/question/index?qid=20160628175438AA4Cl2E,"Should we just send some hardcore death squads into the ISIS strongholds of Mosul and Raqqa, and kill everything that moves there?",0,7
https://answers.yahoo.com/question/index?qid=20160628175938AAu8oEQ,How much should i expect to pay a month for this car?,0," So I'm going to get a 2016 mustang gt. My credit is not too good. I was a co signer and he didn't make the payments on time so it effected my credit. My dad is co signing and he has decent credit. So i know all the numbera and everything. The car came out to like $43,000 and some change. I'm either leasing or financing. I'm not giving no more than $1000 down. Down payment don't mean ****. 

DON'T TELL ME TO PUT MORE DOWN. DON'T GIVE ME A LIFE LESSON ON MY LIFE. JUST ANSWER MY QUESTION."
https://answers.yahoo.com/question/index?qid=20160628153741AAXE0E4,"All my books have bed bug stains on them, should I keep them or throw them out?",0,3
https://answers.yahoo.com/question/index?qid=20160628151619AA4o13E,WHY SHOULD I VOTE FOR HILLARY CLINTON?,0,16
https://answers.yahoo.com/question/index?qid=20160628223502AAIO5uQ,Why do cons think women should stay in the kitchen barefoot and pregnant?,0,7
https://answers.yahoo.com/question/index?qid=20160628220408AAC8X6R,Air Force or Navy: Which should I enlist in?,0," I am currently 14 (female; 5'6) and I'm going into high school. I'm enrolled in my high school's NJROTC Air Force program and I really want to join the U.S. military when I'm an adult, but I don't know which would be better- Navy or Air Force? I just want like someone other than my parents' opinions, so I'm going to list my personal pros and cons for each. 

Navy: 

Pros-  
1) My dad was in the Navy. 
2) I love the ocean. 
3) Educational benefits- though I want to go to college before enlisting. 
4) Travel. 
5) Health care benefits. 


Cons- 
1) Sexism. 
2) I have a really big fear of drowning and sharks. 
3) The pay is low considering all of the responsibilities. 
4) It's a big commitment. 
5) I won't be able to start a family as soon as I wish I could if I enlisted right out of college. 
6) Frequent and long deployment. 



Air Force- 

Pros- 
1) Job and health care security. 
2) I am enrolled in and NJROTC Air Force program. 
3) Travel. 
4) Financial support after retirement. 
5) Shorter deployment. 
6) Bases are nicer. 
7) It's high tech which is nice because I want to go to college for computer science or biochemistry. 

Cons- 
1) I have an extreme fear of heights. 
2) Sexism. 
3) Harder to get into. 
4) You have to ask permission before going to a foreign country, getting married, going out, etc. 
5) You can't quit until your contract is up. 
6) Grooming standards."
https://answers.yahoo.com/question/index?qid=20160628164911AAGZC4j,Is my doctor lying and should I get new one?,0,2
https://answers.yahoo.com/question/index?qid=20160628152823AA3efZL,"Violin or viola, what should i play? i have background playing piano, mainly a guitarist. should i consider my hand size as well?",0,2
https://answers.yahoo.com/question/?qid=20121213120053AApdi16,How and what age should you tell your kids about Santa?,50,739
https://answers.yahoo.com/question/?qid=20090203194046AA2WCN4,Should i delete my computer cookies?,3,21
https://answers.yahoo.com/question/index?qid=20110928163320AAFVsys,What age should you start having sex?,1,20
https://answers.yahoo.com/question/index?qid=20081008110342AANIEz6,How much food should I feed my betta fish?,2," I just got my own betta fish, he is purple and red in color. I don't know how much to feed him! I have all ready bought the food, but i don't know how much to give him. The food is really really REALLY small and brown. It is about a Milli- meter meter. The food is made for betta fish, it is betta fish food. How much should i feed him?"
https://answers.yahoo.com/question/index?qid=20080213092714AAkZgYR,When should I get my 1099-Misc Form?,0," I did some contract work for a company and to date (2/13/08) I still have not received my 1099 Form.....I have called twice and the lady claims that they do not have to have them out until 2/28/08 (or 2/29/08) she claims that because they are so busy with the W2 forms that they get an extension to send these forms out.  When I told her that according to the IRS website that they were supposed to have them out the receiptent no later than 1/31/08 and they were to report them to the IRS no later than 2/29/08, I am correct....should I have it already.  She is telling me also that I really don't even need the form, as long as I have the amount and their tax ID number that I can file with just that info....is that true.  What else (other than reporting them to the IRS) can I do to get my MUCH needed info ASAP?????? HELP"
https://answers.yahoo.com/question/index?qid=20110825233323AAeySsQ,Should i shave my head & wear a wig while my hair grows?,1,7
https://answers.yahoo.com/question/index?qid=20060711100042AAhHqPG,How often do 1 week old kittens(bottlefed) poop? Should there tummys look slightly bloated or is that bad?,0,21
https://answers.yahoo.com/question/index?qid=20100727222731AAiDgjv,Omg ! My dog's getting spayed tomorrow ! What should I expect ?,1,9
https://answers.yahoo.com/question/index?qid=20120328210642AAPxnnl,Should the United States have gone into war with vietnam?,1," During the Vietnam war there are a lot of opinions that say that yes they should have and no they shouldn't have. I just want to know what you think. I think they shouldn't have because it was none of their business in the first place and many people were killed for nothing just because they wanted to stop communism, but I honestly think that wasn't an issue in the United States. Do what do you think? And why?"
https://answers.yahoo.com/question/index?qid=20120501104605AAaRPZX,How thick should grout be for ceramic tile?,0,6
https://answers.yahoo.com/question/index?qid=20081220194120AAeL2yc,Should you tip at buffet restaurants?,0,18
https://answers.yahoo.com/question/index?qid=20060709211211AAOdV7j,When should a waiter remove a plate?,0," It irks me when waiters snatch your plate away when you are still chewing. And the last person eating always seems uncomfortable when everyone else's plate has been taken away. Do waiters do this just in the U.S. where everyone is in a huge hurry all the time, or elsewhere as well? Is there an actual rule on when they should remove plates from the table? 

The other annoying thing they do is constantly refill your soft drink without asking. I may want one Coke, but not five!"
https://answers.yahoo.com/question/index?qid=20060623130938AAdUpDh,Should i wear underwear under my swim trunks?,0,23
https://answers.yahoo.com/question/index?qid=20120123202226AAE1Wgm,Should I really shave/wax my pubic hair?,1," Ok, I want some really good, logical answers as to why I should or should not shave/wax the hair down there. I really don't want answers from ""The previous generation"" who grew up and lived without needing to shave down there, because times and culture have changed and now allot of hair... down there is actually seen to some people as gross. But if you are from ""The previous generation"" and have a really good explanation as to why I should/shouldn't shave down there, then feel free to leave an answer. I also don't want crazy feminists to leave comments about how I should keep my pride as a women and not to give in the the demands of men (i've seen an answer like that once on a similar question, no kidding). If you were wondering then No, I don't plan on doing it for guys (although the thought did cross my mind as to what a guy would prefer when I get older). I would also appreciate some responses from guys and what their preference is to the whole thing. So feel free to give your opinions (Please No Crazy Feminists!) thank you."
https://answers.yahoo.com/question/index?qid=20100802084437AAEixwf,Should I justify my cover letter?,1,2
