Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20160628163456AALhgRz,Should America look for a closer association with Mexico including open borders?,0,5
https://answers.yahoo.com/question/index?qid=20160628172935AA7RwbN,I am trying to raise zebra longwings.I have their host plant may pop passion vine and I obtained about 15 butterflies from a breeder.?,0,-1
https://answers.yahoo.com/question/index?qid=20160628232731AAcoksx,Can I put down a transfer college to my FAFSA? (Please answer asap)?,0,2
https://answers.yahoo.com/question/index?qid=20160628173321AA5wFdb,I just love to take a big bite and eat slowley at a peice of cheese.know what im sayin vegans?,0,2
https://answers.yahoo.com/question/index?qid=20160628211839AA6Xj2y,Dimmer with ceiling fan?,0,-1
https://answers.yahoo.com/question/index?qid=20160628200301AAGomtg,What other major can you recommend for me?,0,4
https://answers.yahoo.com/question/index?qid=20160628222231AAsfUhH,Good Unique Names For Girl. These Are My Choices?,0,-1
https://answers.yahoo.com/question/index?qid=20160628191317AAqVrW6,(Texas) Do you need car insurance/registration to renew your license?,0,2
https://answers.yahoo.com/question/index?qid=20160628220938AAcm8i0,Beginner bass confusion?,0,1
https://answers.yahoo.com/question/index?qid=20160628211018AAsddic,I am 22 years old and feel lonely!?,0,2
https://answers.yahoo.com/question/index?qid=20160628151358AAdmIkc,What has been Hillary Clintons shining moments/legacy since she was elected as a U.S.Senator in 2000?,0,1
https://answers.yahoo.com/question/index?qid=20130523172926AACo1UP,Reasons abortion should be legal?,0,6
https://answers.yahoo.com/question/index?qid=20100702145654AAezp6l,What temp should my freshwater community tank be?,1,8
https://answers.yahoo.com/question/index?qid=20160628181658AA1f47n,Should the UN Declaration of Human Rights be amended to include the right to keep and bear firearms?,0,4
https://answers.yahoo.com/question/index?qid=20100614230619AAognkF,What episode should I start watching Fullmetal Alchemist: Brotherhood from if I've seen the original already?,1,5
https://answers.yahoo.com/question/index?qid=20160628140946AA3x5aQ,Should there be scholarships based on your skin color?,0,12
https://answers.yahoo.com/question/index?qid=20160628182810AAJGuF8,Horribly misnamed pro-lifers Should homebirth mid wives be required to have hospital admission privileges no more than 35 miles?,0,5
https://answers.yahoo.com/question/index?qid=20160628163019AAeDuiu,Neck injury-should I see the doctor or just do home remedies?,0,-1
https://answers.yahoo.com/question/index?qid=20160628163519AAjMk2i,"Should I go to the doctor if my poop has been ""Evergreen"" colored for 2 weeks now?",0,6
https://answers.yahoo.com/question/index?qid=20160628154505AAQbhJW,Who do you think Ed sheeran should collab with next? I think Demi lovato would be a good option but also collabing with 1d would be fun too!?,0,3
https://answers.yahoo.com/question/index?qid=20160628191624AAVJrLN,What should an 18 year old girl expect at her first OB/GYN appointment?,0,3
https://answers.yahoo.com/question/index?qid=20160628145812AAzSlKX,Is the new Camaro a fat ugly bloated looking car? And do you think it should be made shorter like the size of the mustang?,0,3
https://answers.yahoo.com/question/index?qid=20160628233500AATsPcV,"The world court has ordered the execution of Obama for upsetting the BREXIT vote,
So should his execution be on the 4th of July or sooner?",0,3
https://answers.yahoo.com/question/index?qid=20160628230119AAp5TRG,Why do I get light headed every day at random times? Is it unhealthy? Should I talk to a doctor?,0,1
https://answers.yahoo.com/question/?qid=20110220030227AAC7Aew,What should a Western women wear in Saudi Arabia?,0,13
https://answers.yahoo.com/question/index?qid=20070713092915AAYdz15,Job Interview Question - Why should we pick you?,1,17
https://answers.yahoo.com/question/?qid=20090220110108AAOKWP7,"If I want to be an astronaut,  what classes should I take?",2,6
https://answers.yahoo.com/question/index?qid=20160628153111AAyU5Ki,What bike should I get bmx or mountain?,0,3
https://answers.yahoo.com/question/index?qid=20100616233807AA4I6Eq,How much money should I save before moving out of my parents house?,2,4
https://answers.yahoo.com/question/?qid=20090203194046AA2WCN4,Should i delete my computer cookies?,3,21
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://answers.yahoo.com/question/index?qid=20060714133655AArKCrB,Should I go to Japan for a visit?,1,29
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4,8
https://answers.yahoo.com/question/index?qid=20111209002225AApRRfZ,On skyrim should I join the imperial legion or the stormcloaks?,1,11
https://answers.yahoo.com/question/?qid=20111012134414AAqtGSx,How often should i change my pad at school?,1,11
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5,12
https://answers.yahoo.com/question/index?qid=20110825233323AAeySsQ,Should i shave my head & wear a wig while my hair grows?,1,7
https://answers.yahoo.com/question/index?qid=20160628130237AAD7xZX,Should I do this to her necklace?? (*will give best answer* )?,0,1
https://answers.yahoo.com/question/?qid=20081220040505AAMI4Xe,How fast should my internet connection speed be to play PS3 online?,0,-1
https://answers.yahoo.com/question/?qid=20060620125338AASrFcK,Should married men go to strip clubs?,1,36
https://answers.yahoo.com/question/index?qid=20100514112643AAGiOqi,I already bought a gift via the wedding gift registry. Should I still bring them a card at the wedding?,0,11
https://answers.yahoo.com/question/index?qid=20090111160824AAJUuro,Should I eat every 2 or 3 hours?,5,37
https://answers.yahoo.com/question/index?qid=20090404160158AAVRQnV,How long should I wait before I stretch my ear a bigger size?,0,10
https://answers.yahoo.com/question/index?qid=20120123202226AAE1Wgm,Should I really shave/wax my pubic hair?,1,17
https://answers.yahoo.com/question/index?qid=20111011041522AAPK3DF,How should muslim men dress according to the quran and sunnah etc?,4,11
https://answers.yahoo.com/question/index?qid=20100902200536AAvULWg,How far down should the foreskin go?,1,13
https://answers.yahoo.com/question/?qid=20081220040505AAMI4Xe,How fast should my internet connection speed be to play PS3 online?,0,-1
https://answers.yahoo.com/question/?qid=20060620125338AASrFcK,Should married men go to strip clubs?,1,36
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20160628130237AAD7xZX,Should I do this to her necklace?? (*will give best answer* )?,0,1
https://answers.yahoo.com/question/index?qid=20071027165241AAZ5qKy,How often should I give my puppy water?,1,13
https://answers.yahoo.com/question/index?qid=20080214103908AAnHomt,Ate or Eaten - when and how should either term be used?,5,1
https://answers.yahoo.com/question/index?qid=20110720191251AAwkIVs,Should I apply part-time or full-time...?,0,5
https://answers.yahoo.com/question/index?qid=20060711100042AAhHqPG,How often do 1 week old kittens(bottlefed) poop? Should there tummys look slightly bloated or is that bad?,0,21
https://answers.yahoo.com/question/index?qid=20110727222204AAZEFZ5,At what age should a child be responsible for cleaning their own room?,0,14
https://answers.yahoo.com/question/index?qid=20060615110508AAsUfkF,How much sleep should a 12  year old girl need?,0,10
https://answers.yahoo.com/question/index?qid=20070112173102AAVQSsg,How bouncy should a basketball be?,0,7
https://answers.yahoo.com/question/?qid=20090201161217AAzia3X,Runescape: What level should I be before I do the dragon slayer quest?,1,5
https://answers.yahoo.com/question/index?qid=20081220194120AAeL2yc,Should you tip at buffet restaurants?,0,18
https://answers.yahoo.com/question/?qid=20060804084319AABrtwW,How long in advance should you register for wedding gifts?,0,13
https://answers.yahoo.com/question/index?qid=20071225233715AAHK0Wm,How often should i feed my pet rats?,0,12
https://answers.yahoo.com/question/index?qid=20070712235434AAXalbq,How many (16.9 fl oz) bottles of water should i drink a day?,0,18
https://answers.yahoo.com/question/index?qid=20100106003402AAfJmRN,Should mentally-challenged people be sterilized?,3,32
https://answers.yahoo.com/question/index?qid=20160628173754AAeuU3H,What color should i wrap the hood and roof of my toyota celica?,0,-1
https://answers.yahoo.com/question/index?qid=20061105191013AAuCFIi,Should the french and indian war be considered one of the major causes of the american revolution? yes or no?,0,8
https://answers.yahoo.com/question/index?qid=20100731174908AAFP2w0,Why should we ban guns?,0,7
https://answers.yahoo.com/question/index?qid=20130312114142AAHOXPw,I am a gay Muslim. I feel sick!! What should I do?,1,21
https://answers.yahoo.com/question/index?qid=20090509223530AAJpDuc,How long should you keep contact lenses on when you barely get them?,0,4
https://answers.yahoo.com/question/index?qid=20060614201032AAUdKuH,Should you ride a bicycle with or against traffic?,1,33
https://answers.yahoo.com/question/index?qid=20070831175113AA0QAUU,How often should I clean completely cats litter box?,2,12
https://answers.yahoo.com/question/index?qid=20090407162809AAMkU95,"How often should I take breaks when studying, and how long should they last?",2,15
https://answers.yahoo.com/question/index?qid=20100905140224AAI9iOW,Should I bathe my cat before applying Advantage?,0,12
https://answers.yahoo.com/question/index?qid=20060810134229AA4uCvC,How old should you start wearing makeup?,0,31
https://answers.yahoo.com/question/index?qid=20101120120210AAqft7g,To what volume should you dilute 90 mL of a 10.0 M H2SO4 solution to obtain a 1.80 M H2SO4 solution?,0,1
https://answers.yahoo.com/question/index?qid=20160628203624AArygUv,Should College Be Free? Why or why not?,0,5
https://answers.yahoo.com/question/index?qid=20100322012300AAa84fC,Should I always loosen my guitar strings after I play?,0,10
https://answers.yahoo.com/question/index?qid=20100125201855AAvYUwH,Should people take high school relationships seriously?,1,19
https://answers.yahoo.com/question/index?qid=20100308163120AAN4OZ1,Why should people not be racist i need 3 reasons?,0,8
https://answers.yahoo.com/question/index?qid=20060716203232AAjozgN,Which is the correct way the pillow should face?,0,15
https://answers.yahoo.com/question/index?qid=20080306005720AACcChK,"""Ah, but a man's reach should exceed his grasp"".?",3,7
https://answers.yahoo.com/question/?qid=20080530185350AAgZcT5,"How long, exactly, should you warm up before singing?",88,-1
https://answers.yahoo.com/question/index?qid=20100802083109AAn5M2Q,How can I make my penis grow bigger. What foods should I eat?,8,-1
https://answers.yahoo.com/question/?qid=20060623195345AAa9NFL,What time of the day or night should I take my Norvasc tablet (5 mg) for maintainenance of blood pressure?,2,15
https://answers.yahoo.com/question/index?qid=20080307014511AAEQD7V,How long should one paragraph be?,0,13
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1,12
https://answers.yahoo.com/question/index?qid=20091112203356AA9mnTa,Should my buttermilk be lumpy?,0,6
https://answers.yahoo.com/question/index?qid=20090131135802AAfe1Vy,Should this be capitalized?,0,4
https://answers.yahoo.com/question/index?qid=20090805214728AAZXC8o,Just got a new ear piercing.. Should I twist the earring occasionally?,2,9
https://answers.yahoo.com/question/?qid=20060708082643AAivzjI,How long after a spouse dies should you wait to get married again?,0,37
https://answers.yahoo.com/question/index?qid=20080405184450AAp1YGs,Should weekdays be capitalised?,0,3
https://answers.yahoo.com/question/index?qid=20090111160824AAJUuro,Should I eat every 2 or 3 hours?,5,37
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1,12
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20081125141731AAHFPpG,What Should A 11 year old girl ask for christmas?,1,18
https://answers.yahoo.com/question/?qid=20060623144710AAz7JUH,How much should a 3-4 week old orphaned kitten drink? When can they start eating canned food?,2,11
https://answers.yahoo.com/question/index?qid=20080926125003AA3gMqG,How long should I wait to put lotion on my tattoo?,0,9
https://answers.yahoo.com/question/index?qid=20160628143022AACwzxx,"When should I tag someone on Instagram?
In what kind of situations or place?",0,1
https://answers.yahoo.com/question/index?qid=20160628223707AAr9CYe,Am I getting braces in 2 months anything I should know?,0,4
https://answers.yahoo.com/question/index?qid=20080213092101AAfrc8g,How should your throat/vocal cords feel when you are singing correctly?,2,2
https://answers.yahoo.com/question/index?qid=20060607161852AAInjRe,How much money should one bring to Disney World for 5 days?,0,18
https://answers.yahoo.com/question/index?qid=20110921232753AAqXPba,"I want to start photography business,what kind of camera should i buy?",1,12
https://answers.yahoo.com/question/index?qid=20080213092714AAkZgYR,When should I get my 1099-Misc Form?,0,4
https://answers.yahoo.com/question/index?qid=20080909085403AA7KSPB,What order should I watch the Star Wars movies?,0,7
https://answers.yahoo.com/question/?qid=20060614182618AAZ3vWy,How many bottles should a 7 month old drink?,0,10
https://answers.yahoo.com/question/index?qid=20060702233451AA8sdxg,"I have an interview at Abercrombie, what should i do and wear?",5,8
https://answers.yahoo.com/question/index?qid=20160628210735AAhim9v,How should I go about getting someone back?,0,1
https://answers.yahoo.com/question/index?qid=20160628145447AA2smtJ,If you son or daughter keeps misbehaving should you give them a good old fashioned spanking like over the knee bare bottom? ?,0,2
https://answers.yahoo.com/question/index?qid=20160628195051AAgYOQl,Should i drop my physics class?,0,2
https://answers.yahoo.com/question/index?qid=20160628173114AAMlx9I,"Rule of thumb, should we file jointly or separately?",0,3
https://answers.yahoo.com/question/index?qid=20160627083551AAodZa3,Need three reasons why students should be drug tested to receive financial aid argument essay?,0,3
https://answers.yahoo.com/question/?qid=20080917220409AAu1IER,How often should you replace you brake pads?,0,8
https://answers.yahoo.com/question/index?qid=20110117180842AAXXlfq,Why should Jews get Israel and Jerusalem?,3,15
https://answers.yahoo.com/question/index?qid=20070417222650AAXq7yP,Should Washington Redskins change their name?,0,22
https://answers.yahoo.com/question/index?qid=20120501104605AAaRPZX,How thick should grout be for ceramic tile?,0,6
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20100622010730AAEQsnw,Should i learn guitar scales before learning chords?,0,15
https://answers.yahoo.com/question/index?qid=20120101030502AAQD2Hj,Should I have sex before marriage?,0,18
https://answers.yahoo.com/question/index?qid=20080327092115AA70fLP,Should your past matter to future relationships?,0,36
https://answers.yahoo.com/question/index?qid=20111127221219AAuGmGk,How long should you stay awake after a concussion?,0,1
https://answers.yahoo.com/question/index?qid=20080520072503AAVNVsr,Chicago Midway aiport fliers..how early should we arrive?,0,5
https://answers.yahoo.com/question/index?qid=20080420110040AAt5thu,"Should the word ""sun"" be capitalized ?",2,2
https://answers.yahoo.com/question/?qid=20090811064639AAiBpmE,Should parents pay for their kid's car insurance?,0,18
https://answers.yahoo.com/question/index?qid=20110224044215AAz0uZQ,Reasons the holocaust should be forgotten (read question)?,1,15
https://answers.yahoo.com/question/index?qid=20060714133655AArKCrB,Should I go to Japan for a visit?,1,29
https://answers.yahoo.com/question/index?qid=20110304060102AA7ivmh,"Seniors: Should you wash new bedding (pillowcases, sheets, mattress padding) before you use it?",10,26
https://answers.yahoo.com/question/index?qid=20110329154322AAKtMLs,Which starter pokemon should I choose in Black and White?,0,7
https://answers.yahoo.com/question/index?qid=20100125201855AAvYUwH,Should people take high school relationships seriously?,1,19
https://answers.yahoo.com/question/index?qid=20100106003402AAfJmRN,Should mentally-challenged people be sterilized?,3,32
https://answers.yahoo.com/question/index?qid=20060810134229AA4uCvC,How old should you start wearing makeup?,0,31
https://answers.yahoo.com/question/?qid=20110105175909AAelgth,How long should I charge my Electric Airsoft gun Battery?,0,12
https://answers.yahoo.com/question/index?qid=20100505122146AACNbGm,Which one should i join? National Guard or Army Reserves?,0,8
https://answers.yahoo.com/question/index?qid=20101120120210AAqft7g,To what volume should you dilute 90 mL of a 10.0 M H2SO4 solution to obtain a 1.80 M H2SO4 solution?,0,1
https://answers.yahoo.com/question/index?qid=20081228213314AACEMrZ,How long should I wait between stretching my ears?,4,10
https://answers.yahoo.com/question/index?qid=20100322012300AAa84fC,Should I always loosen my guitar strings after I play?,0,10
https://answers.yahoo.com/question/index?qid=20090407162809AAMkU95,"How often should I take breaks when studying, and how long should they last?",2,15
https://answers.yahoo.com/question/index?qid=20061105191013AAuCFIi,Should the french and indian war be considered one of the major causes of the american revolution? yes or no?,0,8
https://answers.yahoo.com/question/index?qid=20090420140508AA8UkQq,How often should you text a guy?,2,17
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4,8
https://answers.yahoo.com/question/index?qid=20070831175113AA0QAUU,How often should I clean completely cats litter box?,2,12
https://answers.yahoo.com/question/index?qid=20100731174908AAFP2w0,Why should we ban guns?,0,7
https://answers.yahoo.com/question/index?qid=20090509223530AAJpDuc,How long should you keep contact lenses on when you barely get them?,0,4
https://answers.yahoo.com/question/index?qid=20080115075244AAZ0wEE,Should a widow or widower remarry?,7,25
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://answers.yahoo.com/question/index?qid=20110916010122AAGHGBH,What laptop should I buy?,1,7
https://answers.yahoo.com/question/index?qid=20100320201944AAPnGGu,Why should you preheat the oven?,1,8
https://answers.yahoo.com/question/index?qid=20081013232245AAB62jO,How often should i feed my black moor goldfish? 10 points?,1,8
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5,12
https://answers.yahoo.com/question/index?qid=20130312114142AAHOXPw,I am a gay Muslim. I feel sick!! What should I do?,1,21
https://answers.yahoo.com/question/index?qid=20100905140224AAI9iOW,Should I bathe my cat before applying Advantage?,0,12
https://answers.yahoo.com/question/index?qid=20090103114836AAEwgL1,What size font should I use?,0,11
https://answers.yahoo.com/question/?qid=20100125120953AADdMXz,Should I let my girlfriend buy a vibrator?,6,29
https://answers.yahoo.com/question/?qid=20120220100055AAbhq4I,Should I buy a Roku instead of cable?,3,4
https://answers.yahoo.com/question/index?qid=20080208090729AAd3NVt,"Do you use ""it should also has"" or ""it should also have"" in sentence?",0,7
https://answers.yahoo.com/question/index?qid=20130715141157AALImfq,How often should restaurants clean bathrooms?,0,5
https://answers.yahoo.com/question/index?qid=20130625223919AAd0HC2,Should I get the Xbox One or PS4?,2,10
https://answers.yahoo.com/question/?qid=1006031504023,How high should a dart board be hung - and how far away does the player stand?,0,7
https://answers.yahoo.com/question/index?qid=20111009094242AAuOYIA,Why should Quebec stay with Canada?,0,7
https://answers.yahoo.com/question/index?qid=20130513131658AAKhnfS,Should I kill paarthurnax in Skyrim?,0,7
https://answers.yahoo.com/question/index?qid=20060725174043AANuyud,Car Accident: Should I talk to the other guys insurance company if they call up for info about accident?,0,18
https://answers.yahoo.com/question/index?qid=20100321000326AAk4W1i,What should I bring to Cuba ?,0,8
https://answers.yahoo.com/question/index?qid=20081125141731AAHFPpG,What Should A 11 year old girl ask for christmas?,1,18
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20100802084437AAEixwf,Should I justify my cover letter?,1,2
https://answers.yahoo.com/question/index?qid=20100727222731AAiDgjv,Omg ! My dog's getting spayed tomorrow ! What should I expect ?,1,9
https://answers.yahoo.com/question/index?qid=20110426181041AADysON,How often should a women douche?,1,8
https://answers.yahoo.com/question/index?qid=20110224044215AAz0uZQ,Reasons the holocaust should be forgotten (read question)?,1,15
https://answers.yahoo.com/question/index?qid=20110916010122AAGHGBH,What laptop should I buy?,1,7
https://answers.yahoo.com/question/index?qid=20110327065944AApFApA,Should I learn Japanese or Korean?,2,18
https://answers.yahoo.com/question/index?qid=20100320201944AAPnGGu,Why should you preheat the oven?,1,8
https://answers.yahoo.com/question/index?qid=20111005224744AA2Nk8c,Bearded dragons and their heat lamps should they stay on CONSTANTLY?!?!?,2,8
https://answers.yahoo.com/question/index?qid=20081030203007AABAM3L,FLAG BURNING  Should it be legal?,2,13
https://answers.yahoo.com/question/index?qid=20120810074636AALP2rN,How many bras should a woman have?,1,11
https://answers.yahoo.com/question/index?qid=20160628130646AAXbqmQ,Should marijuana be legal?,0,5
https://answers.yahoo.com/question/index?qid=20090103114836AAEwgL1,What size font should I use?,0,11
https://answers.yahoo.com/question/index?qid=20110304060102AA7ivmh,"Seniors: Should you wash new bedding (pillowcases, sheets, mattress padding) before you use it?",10,26
https://answers.yahoo.com/question/index?qid=20120109053948AAz8s7n,Do you think couples should talk all day long?,1,16
https://answers.yahoo.com/question/index?qid=20110329154322AAKtMLs,Which starter pokemon should I choose in Black and White?,0,7
https://answers.yahoo.com/question/index?qid=20090913134730AAxO54l,To what volume should you dilute 135 mL of an 8.05 M CuCl2 solution so that...?,1,-1
https://answers.yahoo.com/question/index?qid=20120326192946AA99NGV,Should I take my SS card with me while traveling abroad?,0,4
https://answers.yahoo.com/question/index?qid=20110402040936AA9GtNd,How often should I change the food and water in my bird cage?,0,13
https://answers.yahoo.com/question/index?qid=20091019175127AAcZ1m9,When should I take  Clonazepam?,0,5
https://answers.yahoo.com/question/index?qid=20091228080213AAQb3U9,How often should I feed my cat?,1,12
https://answers.yahoo.com/question/index?qid=20090727133213AAr0Svo,Should I get a stun gun or taser?,1,4
https://answers.yahoo.com/question/index?qid=20110421161533AArEcaM,"Ideally, how long should a kitten stay with its mother after birth?",0,12
https://answers.yahoo.com/question/?qid=20100826024255AAH7Leh,Should women be allowed to go topless in public...or not?,3,26
https://answers.yahoo.com/question/?qid=20080920100316AAlVQMH,"Should i buy an SKS, AK-47 or AR-15 rifle?",1,47
https://answers.yahoo.com/question/index?qid=20060709211211AAOdV7j,When should a waiter remove a plate?,0,16
https://answers.yahoo.com/question/index?qid=20160628143022AACwzxx,"When should I tag someone on Instagram?
In what kind of situations or place?",0,1
https://answers.yahoo.com/question/index?qid=20160628163456AALhgRz,Should America look for a closer association with Mexico including open borders?,0,5
https://answers.yahoo.com/question/index?qid=20160628160825AAQH3uH,First date with this girl I met two weeks ago... Should I ask her where she wants to go? Where should I take her? I want to be different lol?,0,2
https://answers.yahoo.com/question/index?qid=20160628105000AADBh81,My cousin keeps stealing from me.. What should I do.?,0,3
https://answers.yahoo.com/question/index?qid=20160628161922AAjAhAQ,Should I confront him?,0,3
https://answers.yahoo.com/question/index?qid=20160628161512AANdqvZ,Should self help guru Tony Robbins be charged for burning 30 people for walking on hot coals?,0,7
https://answers.yahoo.com/question/index?qid=20160628132128AAUyJm7,Could I become a kpop idol? For what companies should I audition for?,0,1
https://answers.yahoo.com/question/index?qid=20160628175438AA4Cl2E,"Should we just send some hardcore death squads into the ISIS strongholds of Mosul and Raqqa, and kill everything that moves there?",0,7
https://answers.yahoo.com/question/index?qid=20160628140946AA3x5aQ,Should there be scholarships based on your skin color?,0,12
https://answers.yahoo.com/question/?qid=20080920100316AAlVQMH,"Should i buy an SKS, AK-47 or AR-15 rifle?",1,47
https://answers.yahoo.com/question/index?qid=20090911140550AAAdHwx,Should i wash my hands every time i touch my bearded dragon?,0,8
https://answers.yahoo.com/question/?qid=20061113084201AAFHsMa,Should you refrigerate an opened bottle of red wine?,2,6
https://answers.yahoo.com/question/index?qid=20110720191251AAwkIVs,Should I apply part-time or full-time...?,0,5
https://answers.yahoo.com/question/index?qid=20080327092115AA70fLP,Should your past matter to future relationships?,0,36
https://answers.yahoo.com/question/index?qid=20091112203356AA9mnTa,Should my buttermilk be lumpy?,0,6
https://answers.yahoo.com/question/index?qid=20111011041522AAPK3DF,How should muslim men dress according to the quran and sunnah etc?,4,11
https://answers.yahoo.com/question/?qid=20100826024255AAH7Leh,Should women be allowed to go topless in public...or not?,3,26
https://answers.yahoo.com/question/index?qid=20080520195006AAMV4dK,Should I paint the wall or the trim first?,0,10
https://answers.yahoo.com/question/index?qid=20080306005720AACcChK,"""Ah, but a man's reach should exceed his grasp"".?",3,7
https://answers.yahoo.com/question/index?qid=20110727222204AAZEFZ5,At what age should a child be responsible for cleaning their own room?,0,14
https://answers.yahoo.com/question/?qid=20060623195345AAa9NFL,What time of the day or night should I take my Norvasc tablet (5 mg) for maintainenance of blood pressure?,2,15
https://answers.yahoo.com/question/index?qid=20080307014511AAEQD7V,How long should one paragraph be?,0,13
https://answers.yahoo.com/question/index?qid=20060705110655AAQJZis,How long should I wait to start another relationship? I just broke off a 3 year relationship.?,1,12
https://answers.yahoo.com/question/?qid=20060809115422AAdvEmO,Replacing Interior doors - What size should I order?,0,9
https://answers.yahoo.com/question/index?qid=20090515223228AA2zgsY,Should I see a doctor if I have sunburn blisters?,0,9
https://answers.yahoo.com/question/index?qid=20070527115736AAIpgfg,At what age should kittens start eating solid food?,3,5
https://answers.yahoo.com/question/index?qid=20100622010730AAEQsnw,Should i learn guitar scales before learning chords?,0,15
https://answers.yahoo.com/question/?qid=20060708082643AAivzjI,How long after a spouse dies should you wait to get married again?,0,37
https://answers.yahoo.com/question/index?qid=20120101030502AAQD2Hj,Should I have sex before marriage?,0,18
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20100802083109AAn5M2Q,How can I make my penis grow bigger. What foods should I eat?,8,-1
